ArtefactID,MusAcc,SiteName,AdminRegion,Length,Weight,Country
3786,"Prittlewell Priory Museum, Southend-on-Sea SOUMS : 375.5","Southend-on-Sea, Southchurch, Thorpe Hall Brickfield (about 1000 yards E of Thorpe Bay Railway Station)","Southend-on-Sea, England",147.3,474.9,England
3788,"British Museum BM : 1892,0613.3","Southend-on-Sea, Shoebury/Great Wakering","Southend-on-Sea, England",165,470.2,England
3789,"Museum of Archaeology and Anthropology, Cambridge CAMAA : Z 4299",Southery (near),"Norfolk, England",148,322,England
3791,Lincoln City and County Museum LCNCC : 1906.3035,"Bardney, Southrey Fen","Lincolnshire, England",128,284,England
3792,private ownership,Southwick and Widley (parish),"Hampshire, England",150,226.5,England
3799,Hull Museum KINCM : 1980.589.1 (formerly 11),Sproatley,"East Yorkshire, England",123,295,England
3803,Amgueddfa Cymru - National Museum Wales NMW : 13.132,St Fagans (River Ely),"Cardiff, Wales",139,414.7,Wales
3806,private ownership,"St Lawrence, Ilketshall (parish)","Suffolk, England",157,390,England
3807,private ownership,St Margaret's-at-Cliffe (parish),"Kent, England",134.6,420,England
3808,Reading Museum REDMG : 1948.69.1,St Mary Bourne,"Hampshire, England",105,226.8,England
3814,private ownership,Stainforth (parish),"North Yorkshire, England",140,150.47,England
3815,private ownership,Stanford Dingley (parish),"West Berkshire, England",123.4,326.3,England
3818,Leeds Museum LEEDM : D.233.1964,"Stanley Ferry, Smalley Bight Farm (River Calder)","West Yorkshire, England",113,216,England
3819,"Ashmolean Museum, Oxford OXFAS : 1927.2692",Stanton Harcourt,"Oxfordshire, England",136,271,England
3820,"Ashmolean Museum, Oxford OXFAS : 1927.2694",Stanton Harcourt,"Oxfordshire, England",135,349,England
3821,"Ashmolean Museum, Oxford OXFAS : 1927.2693",Stanton Harcourt,"Oxfordshire, England",146,377.1,England
3823,private ownership,Stanton (parish),"Derbyshire, England",165,431.7,England
3825,Leeds Museum LEEDM : unknown,Stibbard,"Norfolk, England",110,151,England
3828,"Norwich Castle Museum NWHCM : 1948.86.5 (loaned from Ashmolean Museum, Oxford OXFAS : 1927.2377)",Stibbard,"Norfolk, England",107,150,England
3829,"Museum of Archaeology and Anthropology, Cambridge CAMAA : 1922.546","Ely (near, or Stibbard?)","Cambridgeshire, England",107.5,135,England
3831,"Museum of Archaeology and Anthropology, Cambridge CAMAA : Z 4298",Stibbard,"Norfolk, England",100,138,England
3832,private ownership,Sticklepath (parish),"Devon, England",144.7,339,England
3836,private ownership,Stockton (parish),"Wiltshire, England",130.03,259,England
3838,Somerset County Museum (Taunton Castle) TTNCM : 63B,"Stogursey, Wick Park","Somerset, England",164,479,England
3843,private ownership,"Stoke Poges, Stoke Common","Buckinghamshire, England",142,361.5,England
3847,private ownership,Stow Bedon (parish),"Norfolk, England",107,114.12,England
3848,private ownership,Stowe (parish),"Buckinghamshire, England",158,344,England
3851,"Museum of Archaeology and Anthropology, Cambridge CAMAA : 1883.128C (Z 15079C)","Grunty Fen, Haddenham","Cambridgeshire, England",165,450,England
3852,"Museum of Archaeology and Anthropology, Cambridge CAMAA : 1883.128B (Z 15079B)","Grunty Fen, Haddenham","Cambridgeshire, England",178,562,England
3854,"Museum of Archaeology and Anthropology, Cambridge CAMAA : 1901.148","Little Thetford, Half Acre Farm (W Creek)","Cambridgeshire, England",164,490,England
3861,"Ashmolean Museum, Oxford OXFAS : 1927.2699",Sunningwell,"Oxfordshire, England",138,274.3,England
3862,"Hunterian Museum, Glasgow GLAHM : B.1914.281",Sutton (near),"Greater London, England",167,494,England
3864,private ownership,Sutton (parish),"Cheshire East, England",153.19,226.786,England
3866,"Museum of Archaeology and Anthropology, Cambridge CAMAA : Z 39976",Swaffham,"Cambridgeshire, England",144,348,England
3867,"Museum of Archaeology and Anthropology, Cambridge CAMAA : 1883.129",Swaffham,"Cambridgeshire, England",173,475,England
3868,"Museum of Archaeology and Anthropology, Cambridge CAMAA : Z 39975",Swaffham Fen,"Cambridgeshire, England",153,382,England
3869,"Museum of Archaeology and Anthropology, Cambridge CAMAA : Z 39979",Swaffham Fen,"Cambridgeshire, England",140,345,England
3870,"Museum of Archaeology and Anthropology, Cambridge CAMAA : Z 4253",Swaffham Fen,"Cambridgeshire, England",149.5,370,England
3871,"Museum of Archaeology and Anthropology, Cambridge CAMAA : Z 39977",Swaffham Fen,"Cambridgeshire, England",154,401,England
3873,"Museum of Archaeology and Anthropology, Cambridge CAMAA : 1927.598",Swaffham Prior,"Cambridgeshire, England",160.5,517,England
3874,British Museum BM : WG.1876,Swaffham Fen,"Cambridgeshire, England",132,286,England
3875,British Museum BM : WG.1877,Swaffham Fen,"Cambridgeshire, England",147,387,England
3877,private ownership,Swithland (parish),"Leicestershire, England",121,88,England
3880,"Pitt Rivers Museum, Oxford OXFPR : 1904.31.2","Tackley, Wood Farm","Oxfordshire, England",146,340,England
3882,private ownership,Tadley (W side of the road running N from Bowmans Brook),"Hampshire, England",143,301,England
3883,private ownership,Talaton (parish),"Devon, England",132,230.16,England
3886,private ownership,Tanworth-in-Arden (parish),"Warwickshire, England",111,113.5,England
3890,private ownership,Tarporley (parish),"Cheshire West and Chester, England",165,480,England
3900,Somerset County Museum (Taunton Castle) TTNCM : 83A,"Taunton, Staplegrove","Somerset, England",169,490.5,England
3916,"Museum of Archaeology and Anthropology, Cambridge CAMAA : 1883.117",Teversham,"Cambridgeshire, England",172,440,England
3917,Salisbury and South Wiltshire Museum SBYWM : RLB463,London (River Thames),"Greater London, England",162,397,England
3918,Museum of London LDMOL : A19773,Blackfriars (River Thames),"Greater London, England",165,573,England
3920,"British Museum BM : 1873,1216.1",Greenwich Hospital (River Thames),"Greater London, England",155,414,England
3921,British Museum BM : WG.1737,"Isleworth, Sion Reach (River Thames)","Greater London, England",167,492,England
3926,Newark Museum NEKMS : 785.1,"Newark-on-Trent, Northgate (The Spitals)","Nottinghamshire, England",163,490,England
3929,"Ashmolean Museum, Oxford OXFAS : 1927.2590",Thetford,"Norfolk, England",172,451,England
3931,private ownership,Thonock (parish),"Lincolnshire, England",157.18,430.7,England
3932,private ownership,Thormanby (parish),"North Yorkshire, England",143.77,321,England
3934,Dorset County Museum DORCM : 1954.40.1,"Thorncombe, Forde Grange Farm (Hoskins Field)","Dorset, England",128.3,280,England
3935,Bridport Museum Trust BRPMG : unknown,"Thorncombe, Yew Wood Farm","Dorset, England",101,195,England
3939,private ownership,Thorpe Constantine (parish),"Staffordshire, England",134.1,400,England
3942,private ownership,Thurnham (parish),"Lancashire, England",126,249,England
3943,private ownership,Thurnham (parish),"Lancashire, England",115,275,England
3944,private ownership,Thursford (parish),"Norfolk, England",159,544,England
3945,Norwich Castle Museum NWHCM : 1922.103,Tibenham,"Norfolk, England",148,403,England
3947,private ownership,Tickhill (parish),"South Yorkshire, England",38.49,2.1,England
3949,private ownership,Tilton (parish),"Leicestershire, England",116,285,England
3950,"lost (formerly Winchester Museum WINCM : old no.37, stolen 1937)",Titchfield,"Hampshire, England",166,389.8,England
3953,private ownership,Tiverton (parish),"Cheshire West and Chester, England",145,225,England
3961,"Powysland Museum, Welshpool WEPLM : A.149",Trefeglwys (community),"Powys, Wales",166,376,Wales
3962,private ownership,Trefriw (community),"Conwy, Wales",141.5,174.7,Wales
3964,"British Museum BM : 1849,1011.1","Headley, Trottsford","Hampshire, England",157,419,England
3972,Somerset County Museum (Taunton Castle) TTNCM : unknown (formerly Glastonbury Museum 188),"Glastonbury, Turbaries","Somerset, England",130,361,England
3973,Bolton Museum and Archive Service BOLMG : unknown,"Turton, Charters Moss (1 mile NW of the circle in Chetham Close)","Blackburn with Darwen, England",147,411,England
3976,"lost (formerly Winchester Museum WINCM : old no.4, stolen in 1937)","Twyford, Colden Common","Hampshire, England",150,360,England
3977,"lost (formerly Winchester Museum WINCM : old no.7, stolen in 1937)","Twyford, Colden Common","Hampshire, England",158,410,England
3980,"lost (formerly Winchester Museum WINCM : old no.5, stolen in 1937)","Twyford, Colden Common","Hampshire, England",166,302,England
3981,"lost (formerly Winchester Museum WINCM : old no.6, stolen in 1937)","Twyford, Colden Common","Hampshire, England",155,445,England
3982,"lost (formerly Winchester Museum WINCM : old no.1, stolen in 1937)","Twyford, Colden Common","Hampshire, England",154,500,England
3984,Winchester Museum WINCM : ARCH 103.2 (old no.3),"Twyford, Colden Common","Hampshire, England",124,210,England
3986,"Royal Cornwall Museum, Truro TRURI : 1923.2","Tywardreath and Par, Vicarage Road","Cornwall, England",162,320,England
3988,British Museum BM : WG.1845,Ubbeston,"Suffolk, England",148,464,England
3993,Stirling Smith Art Gallery and Museum STIGM : AJ4,"unprovenanced, Ayrshire","Ayrshire, Scotland",145,510.3,Scotland
3996,"West Berkshire Museum, Newbury NEBYM : unknown","unprovenanced, Surrey?","Surrey, England",126,298,England
4157,private ownership,Chelmsford?,"Essex, England",125,297.7,England
4185,"British Museum BM : 1864,0226.8",Leytonstone (Union Field) or unprovenanced,"Greater London, England",159,412,England
4217,British Museum BM : POA.87,"Burringham Moor (near E bank of River Trent; or unprovenanced, Humberside)","North Lincolnshire, England",165,486,England
4241,St Albans Museum SABMS : unknown,Canterbury,"Kent, England",178.5,567,England
4318,"British Museum BM : 1855,0511.1","unprovenanced, Buckinghamshire","Buckinghamshire, England",155,534.8,England
4319,"Museum of Archaeology and Anthropology, Cambridge CAMAA : Z 4243","unprovenanced, Cambridgeshire","Cambridgeshire, England",128,306,England
4320,"British Museum BM : 1865,0418.2","unprovenanced, Cambridgeshire","Cambridgeshire, England",161,486,England
4321,Amgueddfa Cymru - National Museum Wales NMW : 47.164/176,Tregaron (or unprovenanced)?,"Ceredigion, Wales",145,418,Wales
4322,Liverpool Museum LIVAM : 9.8.98.74,"unprovenanced, Cheshire?","Cheshire, England",167,482,England
4324,"Royal Cornwall Museum, Truro TRURI : unknown","unprovenanced, Cornwall","Cornwall, England",150,333,England
4325,"Royal Cornwall Museum, Truro TRURI : unknown","unprovenanced, Cornwall","Cornwall, England",173,584,England
4327,private ownership,"unprovenanced, Cumbria","Cumbria, England",149,510.3,England
4334,British Museum BM : WG.1859,"unprovenanced, Kent","Kent, England",160,347,England
4335,Hull Museum KINCM : 171,"unprovenanced, Kent","Kent, England",134.4,354,England
4336,British Museum BM : SL.101,"unprovenanced, Kent","Kent, England",160,449,England
4337,Hull Museum KINCM : 1942.900.13 (formerly 169),"unprovenanced, Kent?","Kent, England",137.6,442,England
4338,private ownership,"unprovenanced, Lincolnshire","Lincolnshire, England",150,340,England
4343,"Ashmolean Museum, Oxford OXFAS : 1927.2592","unprovenanced, Nottinghamshire","Nottinghamshire, England",163,420,England
4344,"Society of Antiquaries, London LDSAL : B14","unprovenanced, Northamptonshire","Northamptonshire, England",156.3,375,England
4345,St Albans Museum SABMS : unknown,"unprovenanced, Nottinghamshire?","Nottinghamshire, England",161,383,England
4346,"British Museum BM : 1875,0401.14","unprovenanced, Oxfordshire","Oxfordshire, England",121,298,England
4347,"Ashmolean Museum, Oxford OXFAS : 1975.310 (formerly Glastonbury Museum)","unprovenanced, Oxfordshire","Oxfordshire, England",140,326,England
4348,"Ashmolean Museum, Oxford OXFAS : 1896-1908.Pr.370","unprovenanced, Berkshire/Oxfordshire (River Thames)","Berkshire, England",141,282,England
4354,"Weston Park Museum, Sheffield SHEFG : J.123",Sheffield?,"Sheffield, England",143,397,England
4356,Bristol Museum BRSMG : E454,"unprovenanced, Somerset","Somerset, England",129,328,England
4357,"Ashmolean Museum, Oxford OXFAS : 1927.2595","Bath (near) or unprovenanced, Somerset?","Bath and North East Somerset, England",156,396,England
4358,Bristol Museum BRSMG : E450,"unprovenanced, Somerset","Somerset, England",158,445,England
4360,Somerset County Museum (Taunton Castle) TTNCM : unknown,"unprovenanced, Somerset?","Somerset, England",160,502,England
4365,"Castle Museum, Colchester COLEM : 1882 PC","unprovenanced, Suffolk","Suffolk, England",104,308,England
4368,Hull Museum KINCM : 1942.900.14 (formerly 143),"unprovenanced, Suffolk","Suffolk, England",171,482,England
4370,"Pitt Rivers Museum, Oxford OXFPR : 1884.119.107","unprovenanced, Suffolk","Suffolk, England",167,517,England
4379,"Weston Park Museum, Sheffield SHEFG : J93.488",Water Fulford,"North Yorkshire, England",139,468,England
4381,private ownership,"Upton Cressett, Lodge Coppice","Shropshire, England",162,456,England
4382,private ownership,Upton-upon-Severn (parish),"Worcestershire, England",148.82,337.2,England
4383,"Potteries Museum and Art Gallery, Hanley STKMG : 1224H",Uttoxeter,"Staffordshire, England",105,265,England
4385,private ownership,Vaynor (community),"Merthyr Tydfil, Wales",127.6,243,Wales
4389,Andover Museum ANDAM : unknown,"Vernham Dean, Upper Vernham Row, Henley (Herriott) Farm","Hampshire, England",162,351,England
4390,"Royal Cornwall Museum, Truro TRURI : 1909.15.3","Veryan, Treviskey Farm (Portloe)","Cornwall, England",170,564,England
4393,Hereford Museum and Art Gallery HFDMG : 1308/2,"Vowchurch (field E of), Turnastone","Herefordshire, England",133,228,England
4394,Hereford Museum and Art Gallery HFDMG : 1308/1,"Vowchurch (field E of), Turnastone","Herefordshire, England",175,580,England
4395,"Weston Park Museum, Sheffield SHEFG : J1930.102","Sheffield, King Edward VII Hospital, Rivelin (Coppice Wood)","Sheffield, England",148,376,England
4396,"Weston Park Museum, Sheffield SHEFG : J1947.359","Sheffield, Handsworth, 153 Richmond Road","Sheffield, England",147,325,England
4397,"Bankfield Museum, Halifax CDLMS : AH2269",Sowerby-by-Halifax (near),"Calderdale, England",132,300,England
4409,private ownership,Walpole (parish),"Suffolk, England",167.2,500,England
4411,Museum of London LDMOL : C889,Walthamstow  (alluvium),"Greater London, England",164,453.3,England
4416,"Pitt Rivers Museum, Oxford OXFPR : 1884.119.113",Wandsworth (River Thames),"Greater London, England",164,326,England
4418,"British Museum BM : 1858,0713.1",Wandsworth (River Thames),"Greater London, England",131,358.8,England
4419,"British Museum BM : 1858,0713.2",Wandsworth (River Thames),"Greater London, England",133,350.2,England
4420,British Museum BM : WG.1738,Wandsworth Bridge (River Thames),"Greater London, England",158,459.6,England
4421,Museum of London LDMOL : A15441,"Wandsworth (River Thames, mouth of the River Wandle)","Greater London, England",177,476,England
4426,private ownership,"Coveny, Wardy Farm","Cambridgeshire, England",152.5,326,England
4433,private ownership,Wargrave (parish),"Berkshire, England",118,220,England
4435,Warrington Museum and Art Gallery WAGMG : 1959.58 (RA.8),"Warrington, Latchford, Ackers Common","Warrington, England",159,413,England
4437,"Royal Albert Memorial Museum, Exeter EXEMS : A4148","Washfield, Beauchamp Farm/Worth House (Yonder Cleeve Field)","Devon, England",133.2,357.6,England
4438,private ownership,"Washington, Wind Hill (near Chactonbury Hill)","West Sussex, England",168,460.7,England
4440,private ownership,Watton,"East Yorkshire, England",167,396.9,England
4441,private ownership,"Wealden, East Dean, Birling Gap Beach","East Sussex, England",169,422,England
4442,Somerset County Museum (Taunton Castle) TTNCM : 84B,Weare (parish of Badgeworth or Weare),"Somerset, England",150,384,England
